"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 06 23:22:11 GMT 2025","Wed Aug 06 23:22:17 GMT 2025","5683","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Wed Aug 06 23:22:10 GMT 2025","Wed Aug 06 23:22:11 GMT 2025","681","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed Aug 06 23:22:09 GMT 2025","Wed Aug 06 23:22:10 GMT 2025","1051","","","","","","Checkout Completion",""
"passed","Wed Aug 06 23:22:20 GMT 2025","Wed Aug 06 23:22:21 GMT 2025","987","","","","","","Add Items to Cart",""
"broken","Wed Aug 06 23:22:19 GMT 2025","Wed Aug 06 23:22:20 GMT 2025","675","","","","","","Login as locked user",""
"broken","Wed Aug 06 23:22:17 GMT 2025","Wed Aug 06 23:22:18 GMT 2025","671","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Wed Aug 06 23:22:21 GMT 2025","Wed Aug 06 23:22:22 GMT 2025","1012","","","","","","Remove Items from Cart",""
"passed","Wed Aug 06 23:22:08 GMT 2025","Wed Aug 06 23:22:09 GMT 2025","1643","","","","","","Checkout Overview Data Correctness",""
"broken","Wed Aug 06 23:22:18 GMT 2025","Wed Aug 06 23:22:19 GMT 2025","678","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Wed Aug 06 23:22:19 GMT 2025","Wed Aug 06 23:22:19 GMT 2025","690","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Wed Aug 06 23:22:17 GMT 2025","Wed Aug 06 23:22:17 GMT 2025","704","","","","","","Login with valid credentials -- @1.3 ",""
