"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 19 23:22:34 GMT 2025","Sat Jul 19 23:22:35 GMT 2025","634","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Jul 19 23:22:28 GMT 2025","Sat Jul 19 23:22:34 GMT 2025","5685","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sat Jul 19 23:22:36 GMT 2025","Sat Jul 19 23:22:36 GMT 2025","632","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Jul 19 23:22:34 GMT 2025","Sat Jul 19 23:22:34 GMT 2025","682","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sat Jul 19 23:22:37 GMT 2025","Sat Jul 19 23:22:38 GMT 2025","920","","","","","","Add Items to Cart",""
"passed","Sat Jul 19 23:22:27 GMT 2025","Sat Jul 19 23:22:28 GMT 2025","677","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sat Jul 19 23:22:38 GMT 2025","Sat Jul 19 23:22:39 GMT 2025","1035","","","","","","Remove Items from Cart",""
"broken","Sat Jul 19 23:22:26 GMT 2025","Sat Jul 19 23:22:27 GMT 2025","1208","","","","","","Checkout Completion",""
"broken","Sat Jul 19 23:22:36 GMT 2025","Sat Jul 19 23:22:37 GMT 2025","635","","","","","","Login as locked user",""
"broken","Sat Jul 19 23:22:35 GMT 2025","Sat Jul 19 23:22:36 GMT 2025","630","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat Jul 19 23:22:22 GMT 2025","Sat Jul 19 23:22:26 GMT 2025","3792","","","","","","Checkout Overview Data Correctness",""
