"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Nov 25 23:18:35 GMT 2024","Mon Nov 25 23:18:36 GMT 2024","544","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Nov 25 23:18:35 GMT 2024","Mon Nov 25 23:18:35 GMT 2024","536","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Mon Nov 25 23:18:36 GMT 2024","Mon Nov 25 23:18:37 GMT 2024","549","","","","","","Login as locked user",""
"passed","Mon Nov 25 23:18:28 GMT 2024","Mon Nov 25 23:18:29 GMT 2024","570","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Mon Nov 25 23:18:26 GMT 2024","Mon Nov 25 23:18:27 GMT 2024","1175","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Nov 25 23:18:36 GMT 2024","Mon Nov 25 23:18:36 GMT 2024","540","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Mon Nov 25 23:18:37 GMT 2024","Mon Nov 25 23:18:38 GMT 2024","834","","","","","","Add Items to Cart",""
"passed","Mon Nov 25 23:18:34 GMT 2024","Mon Nov 25 23:18:35 GMT 2024","547","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Nov 25 23:18:29 GMT 2024","Mon Nov 25 23:18:34 GMT 2024","5571","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Mon Nov 25 23:18:27 GMT 2024","Mon Nov 25 23:18:28 GMT 2024","907","","","","","","Checkout Completion",""
"passed","Mon Nov 25 23:18:38 GMT 2024","Mon Nov 25 23:18:39 GMT 2024","916","","","","","","Remove Items from Cart",""
