"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 02 23:16:54 GMT 2025","Sun Mar 02 23:16:55 GMT 2025","837","","","","","","Add Items to Cart",""
"passed","Sun Mar 02 23:16:45 GMT 2025","Sun Mar 02 23:16:46 GMT 2025","620","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Mar 02 23:16:46 GMT 2025","Sun Mar 02 23:16:51 GMT 2025","5630","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Mar 02 23:16:43 GMT 2025","Sun Mar 02 23:16:44 GMT 2025","1401","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Mar 02 23:16:55 GMT 2025","Sun Mar 02 23:16:56 GMT 2025","948","","","","","","Remove Items from Cart",""
"broken","Sun Mar 02 23:16:44 GMT 2025","Sun Mar 02 23:16:45 GMT 2025","968","","","","","","Checkout Completion",""
"broken","Sun Mar 02 23:16:53 GMT 2025","Sun Mar 02 23:16:53 GMT 2025","595","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sun Mar 02 23:16:53 GMT 2025","Sun Mar 02 23:16:54 GMT 2025","602","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sun Mar 02 23:16:54 GMT 2025","Sun Mar 02 23:16:54 GMT 2025","600","","","","","","Login as locked user",""
"broken","Sun Mar 02 23:16:52 GMT 2025","Sun Mar 02 23:16:53 GMT 2025","610","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Mar 02 23:16:51 GMT 2025","Sun Mar 02 23:16:52 GMT 2025","645","","","","","","Login with valid credentials -- @1.3 ",""
