"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Nov 01 23:19:31 GMT 2025","Sat Nov 01 23:20:01 GMT 2025","30427","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat Nov 01 23:19:00 GMT 2025","Sat Nov 01 23:19:31 GMT 2025","30423","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sat Nov 01 23:17:28 GMT 2025","Sat Nov 01 23:17:59 GMT 2025","31824","","","","","","Checkout Overview Data Correctness",""
"broken","Sat Nov 01 23:20:31 GMT 2025","Sat Nov 01 23:21:02 GMT 2025","30413","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sat Nov 01 23:17:59 GMT 2025","Sat Nov 01 23:18:30 GMT 2025","30424","","","","","","Checkout Completion",""
"broken","Sat Nov 01 23:20:01 GMT 2025","Sat Nov 01 23:20:31 GMT 2025","30418","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sat Nov 01 23:21:02 GMT 2025","Sat Nov 01 23:21:32 GMT 2025","30417","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sat Nov 01 23:21:32 GMT 2025","Sat Nov 01 23:22:03 GMT 2025","30417","","","","","","Login as locked user",""
"broken","Sat Nov 01 23:22:33 GMT 2025","Sat Nov 01 23:23:04 GMT 2025","30417","","","","","","Remove Items from Cart",""
"broken","Sat Nov 01 23:22:03 GMT 2025","Sat Nov 01 23:22:33 GMT 2025","30415","","","","","","Add Items to Cart",""
"broken","Sat Nov 01 23:18:30 GMT 2025","Sat Nov 01 23:19:00 GMT 2025","30422","","","","","","Login with valid credentials -- @1.1 ",""
