"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 14 23:16:49 GMT 2025","Sun Sep 14 23:16:50 GMT 2025","1000","","","","","","Add Items to Cart",""
"broken","Sun Sep 14 23:16:47 GMT 2025","Sun Sep 14 23:16:47 GMT 2025","663","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Sep 14 23:16:39 GMT 2025","Sun Sep 14 23:16:40 GMT 2025","703","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Sep 14 23:16:46 GMT 2025","Sun Sep 14 23:16:47 GMT 2025","713","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Sep 14 23:16:48 GMT 2025","Sun Sep 14 23:16:49 GMT 2025","673","","","","","","Login as locked user",""
"broken","Sun Sep 14 23:16:38 GMT 2025","Sun Sep 14 23:16:39 GMT 2025","1226","","","","","","Checkout Completion",""
"passed","Sun Sep 14 23:16:35 GMT 2025","Sun Sep 14 23:16:38 GMT 2025","2766","","","","","","Checkout Overview Data Correctness",""
"broken","Sun Sep 14 23:16:47 GMT 2025","Sun Sep 14 23:16:48 GMT 2025","666","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Sep 14 23:16:40 GMT 2025","Sun Sep 14 23:16:46 GMT 2025","5774","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Sep 14 23:16:50 GMT 2025","Sun Sep 14 23:16:51 GMT 2025","1072","","","","","","Remove Items from Cart",""
"broken","Sun Sep 14 23:16:48 GMT 2025","Sun Sep 14 23:16:48 GMT 2025","645","","","","","","Login with invalid credentials -- @1.3 ",""
