"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jan 25 23:16:41 GMT 2025","Sat Jan 25 23:16:41 GMT 2025","523","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Jan 25 23:16:43 GMT 2025","Sat Jan 25 23:16:44 GMT 2025","811","","","","","","Add Items to Cart",""
"broken","Sat Jan 25 23:16:33 GMT 2025","Sat Jan 25 23:16:34 GMT 2025","851","","","","","","Checkout Completion",""
"broken","Sat Jan 25 23:16:42 GMT 2025","Sat Jan 25 23:16:43 GMT 2025","509","","","","","","Login as locked user",""
"broken","Sat Jan 25 23:16:42 GMT 2025","Sat Jan 25 23:16:42 GMT 2025","521","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Jan 25 23:16:32 GMT 2025","Sat Jan 25 23:16:33 GMT 2025","1220","","","","","","Checkout Overview Data Correctness",""
"passed","Sat Jan 25 23:16:34 GMT 2025","Sat Jan 25 23:16:35 GMT 2025","577","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sat Jan 25 23:16:35 GMT 2025","Sat Jan 25 23:16:40 GMT 2025","5577","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Jan 25 23:16:44 GMT 2025","Sat Jan 25 23:16:45 GMT 2025","840","","","","","","Remove Items from Cart",""
"passed","Sat Jan 25 23:16:40 GMT 2025","Sat Jan 25 23:16:41 GMT 2025","553","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat Jan 25 23:16:41 GMT 2025","Sat Jan 25 23:16:42 GMT 2025","513","","","","","","Login with invalid credentials -- @1.2 ",""
