"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun May 11 23:18:06 GMT 2025","Sun May 11 23:18:07 GMT 2025","616","","","","","","Login as locked user",""
"passed","Sun May 11 23:18:07 GMT 2025","Sun May 11 23:18:08 GMT 2025","979","","","","","","Add Items to Cart",""
"passed","Sun May 11 23:17:57 GMT 2025","Sun May 11 23:17:58 GMT 2025","671","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sun May 11 23:18:05 GMT 2025","Sun May 11 23:18:06 GMT 2025","934","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun May 11 23:17:58 GMT 2025","Sun May 11 23:18:03 GMT 2025","5732","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sun May 11 23:18:04 GMT 2025","Sun May 11 23:18:05 GMT 2025","611","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sun May 11 23:18:06 GMT 2025","Sun May 11 23:18:06 GMT 2025","616","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sun May 11 23:17:56 GMT 2025","Sun May 11 23:17:57 GMT 2025","1082","","","","","","Checkout Completion",""
"passed","Sun May 11 23:18:08 GMT 2025","Sun May 11 23:18:09 GMT 2025","952","","","","","","Remove Items from Cart",""
"passed","Sun May 11 23:18:03 GMT 2025","Sun May 11 23:18:04 GMT 2025","661","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sun May 11 23:17:54 GMT 2025","Sun May 11 23:17:56 GMT 2025","1957","","","","","","Checkout Overview Data Correctness",""
