"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 04 23:19:20 GMT 2025","Wed Jun 04 23:19:21 GMT 2025","683","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Wed Jun 04 23:19:21 GMT 2025","Wed Jun 04 23:19:22 GMT 2025","690","","","","","","Login as locked user",""
"passed","Wed Jun 04 23:19:22 GMT 2025","Wed Jun 04 23:19:23 GMT 2025","985","","","","","","Add Items to Cart",""
"passed","Wed Jun 04 23:19:23 GMT 2025","Wed Jun 04 23:19:24 GMT 2025","1123","","","","","","Remove Items from Cart",""
"passed","Wed Jun 04 23:19:13 GMT 2025","Wed Jun 04 23:19:19 GMT 2025","5772","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Wed Jun 04 23:19:19 GMT 2025","Wed Jun 04 23:19:20 GMT 2025","698","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Wed Jun 04 23:19:21 GMT 2025","Wed Jun 04 23:19:21 GMT 2025","660","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Wed Jun 04 23:19:12 GMT 2025","Wed Jun 04 23:19:13 GMT 2025","703","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed Jun 04 23:19:11 GMT 2025","Wed Jun 04 23:19:12 GMT 2025","1073","","","","","","Checkout Completion",""
"passed","Wed Jun 04 23:19:19 GMT 2025","Wed Jun 04 23:19:19 GMT 2025","757","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Wed Jun 04 23:19:10 GMT 2025","Wed Jun 04 23:19:11 GMT 2025","1345","","","","","","Checkout Overview Data Correctness",""
