"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 28 23:16:28 GMT 2025","Tue Jan 28 23:16:29 GMT 2025","1065","","","","","","Remove Items from Cart",""
"passed","Tue Jan 28 23:16:17 GMT 2025","Tue Jan 28 23:16:24 GMT 2025","6395","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Jan 28 23:16:27 GMT 2025","Tue Jan 28 23:16:28 GMT 2025","954","","","","","","Add Items to Cart",""
"broken","Tue Jan 28 23:16:26 GMT 2025","Tue Jan 28 23:16:26 GMT 2025","585","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Tue Jan 28 23:16:25 GMT 2025","Tue Jan 28 23:16:26 GMT 2025","584","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Jan 28 23:16:26 GMT 2025","Tue Jan 28 23:16:27 GMT 2025","601","","","","","","Login as locked user",""
"passed","Tue Jan 28 23:16:17 GMT 2025","Tue Jan 28 23:16:17 GMT 2025","605","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue Jan 28 23:16:24 GMT 2025","Tue Jan 28 23:16:24 GMT 2025","643","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Tue Jan 28 23:16:16 GMT 2025","Tue Jan 28 23:16:17 GMT 2025","1125","","","","","","Checkout Completion",""
"broken","Tue Jan 28 23:16:24 GMT 2025","Tue Jan 28 23:16:25 GMT 2025","598","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Jan 28 23:16:14 GMT 2025","Tue Jan 28 23:16:16 GMT 2025","1769","","","","","","Checkout Overview Data Correctness",""
