"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 01 23:18:22 GMT 2025","Tue Apr 01 23:18:23 GMT 2025","601","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Apr 01 23:18:13 GMT 2025","Tue Apr 01 23:18:14 GMT 2025","962","","","","","","Checkout Completion",""
"broken","Tue Apr 01 23:18:21 GMT 2025","Tue Apr 01 23:18:22 GMT 2025","591","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Apr 01 23:18:21 GMT 2025","Tue Apr 01 23:18:21 GMT 2025","812","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Apr 01 23:18:14 GMT 2025","Tue Apr 01 23:18:15 GMT 2025","603","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue Apr 01 23:18:15 GMT 2025","Tue Apr 01 23:18:21 GMT 2025","5636","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Apr 01 23:18:25 GMT 2025","Tue Apr 01 23:18:26 GMT 2025","909","","","","","","Remove Items from Cart",""
"broken","Tue Apr 01 23:18:23 GMT 2025","Tue Apr 01 23:18:24 GMT 2025","580","","","","","","Login as locked user",""
"broken","Tue Apr 01 23:18:23 GMT 2025","Tue Apr 01 23:18:23 GMT 2025","598","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Apr 01 23:18:12 GMT 2025","Tue Apr 01 23:18:13 GMT 2025","1847","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Apr 01 23:18:24 GMT 2025","Tue Apr 01 23:18:25 GMT 2025","915","","","","","","Add Items to Cart",""
