"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 23 23:16:59 GMT 2025","Tue Sep 23 23:17:04 GMT 2025","5642","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Tue Sep 23 23:17:06 GMT 2025","Tue Sep 23 23:17:07 GMT 2025","605","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Tue Sep 23 23:17:07 GMT 2025","Tue Sep 23 23:17:07 GMT 2025","591","","","","","","Login as locked user",""
"passed","Tue Sep 23 23:16:58 GMT 2025","Tue Sep 23 23:16:59 GMT 2025","625","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue Sep 23 23:17:04 GMT 2025","Tue Sep 23 23:17:05 GMT 2025","633","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Sep 23 23:17:08 GMT 2025","Tue Sep 23 23:17:09 GMT 2025","954","","","","","","Remove Items from Cart",""
"passed","Tue Sep 23 23:16:54 GMT 2025","Tue Sep 23 23:16:57 GMT 2025","2841","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Sep 23 23:17:05 GMT 2025","Tue Sep 23 23:17:06 GMT 2025","682","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Sep 23 23:16:57 GMT 2025","Tue Sep 23 23:16:58 GMT 2025","917","","","","","","Checkout Completion",""
"broken","Tue Sep 23 23:17:05 GMT 2025","Tue Sep 23 23:17:05 GMT 2025","590","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Sep 23 23:17:07 GMT 2025","Tue Sep 23 23:17:08 GMT 2025","952","","","","","","Add Items to Cart",""
