"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 03 23:19:01 GMT 2025","Tue Jun 03 23:19:06 GMT 2025","5712","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Tue Jun 03 23:19:09 GMT 2025","Tue Jun 03 23:19:10 GMT 2025","674","","","","","","Login as locked user",""
"passed","Tue Jun 03 23:19:10 GMT 2025","Tue Jun 03 23:19:11 GMT 2025","953","","","","","","Add Items to Cart",""
"broken","Tue Jun 03 23:18:59 GMT 2025","Tue Jun 03 23:19:00 GMT 2025","1104","","","","","","Checkout Completion",""
"passed","Tue Jun 03 23:19:00 GMT 2025","Tue Jun 03 23:19:01 GMT 2025","678","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue Jun 03 23:19:06 GMT 2025","Tue Jun 03 23:19:07 GMT 2025","726","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Tue Jun 03 23:19:08 GMT 2025","Tue Jun 03 23:19:08 GMT 2025","685","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Jun 03 23:19:08 GMT 2025","Tue Jun 03 23:19:09 GMT 2025","666","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Jun 03 23:19:11 GMT 2025","Tue Jun 03 23:19:12 GMT 2025","987","","","","","","Remove Items from Cart",""
"passed","Tue Jun 03 23:18:57 GMT 2025","Tue Jun 03 23:18:59 GMT 2025","1390","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Jun 03 23:19:07 GMT 2025","Tue Jun 03 23:19:08 GMT 2025","678","","","","","","Login with invalid credentials -- @1.1 ",""
