"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jan 29 23:16:38 GMT 2025","Wed Jan 29 23:16:39 GMT 2025","907","","","","","","Checkout Completion",""
"broken","Wed Jan 29 23:16:47 GMT 2025","Wed Jan 29 23:16:48 GMT 2025","538","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Wed Jan 29 23:16:48 GMT 2025","Wed Jan 29 23:16:48 GMT 2025","531","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Wed Jan 29 23:16:40 GMT 2025","Wed Jan 29 23:16:46 GMT 2025","6327","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Wed Jan 29 23:16:36 GMT 2025","Wed Jan 29 23:16:38 GMT 2025","1846","","","","","","Checkout Overview Data Correctness",""
"passed","Wed Jan 29 23:16:39 GMT 2025","Wed Jan 29 23:16:40 GMT 2025","584","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Wed Jan 29 23:16:50 GMT 2025","Wed Jan 29 23:16:50 GMT 2025","850","","","","","","Remove Items from Cart",""
"passed","Wed Jan 29 23:16:49 GMT 2025","Wed Jan 29 23:16:50 GMT 2025","796","","","","","","Add Items to Cart",""
"broken","Wed Jan 29 23:16:47 GMT 2025","Wed Jan 29 23:16:47 GMT 2025","540","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Wed Jan 29 23:16:46 GMT 2025","Wed Jan 29 23:16:47 GMT 2025","566","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Wed Jan 29 23:16:48 GMT 2025","Wed Jan 29 23:16:49 GMT 2025","549","","","","","","Login as locked user",""
