"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 24 23:18:32 GMT 2025","Sat May 24 23:18:33 GMT 2025","975","","","","","","Add Items to Cart",""
"broken","Sat May 24 23:18:29 GMT 2025","Sat May 24 23:18:30 GMT 2025","676","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat May 24 23:18:22 GMT 2025","Sat May 24 23:18:23 GMT 2025","718","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sat May 24 23:18:30 GMT 2025","Sat May 24 23:18:31 GMT 2025","655","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat May 24 23:18:23 GMT 2025","Sat May 24 23:18:29 GMT 2025","5692","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sat May 24 23:18:31 GMT 2025","Sat May 24 23:18:32 GMT 2025","633","","","","","","Login as locked user",""
"passed","Sat May 24 23:18:33 GMT 2025","Sat May 24 23:18:34 GMT 2025","990","","","","","","Remove Items from Cart",""
"passed","Sat May 24 23:18:15 GMT 2025","Sat May 24 23:18:20 GMT 2025","5404","","","","","","Checkout Overview Data Correctness",""
"broken","Sat May 24 23:18:31 GMT 2025","Sat May 24 23:18:31 GMT 2025","652","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sat May 24 23:18:20 GMT 2025","Sat May 24 23:18:22 GMT 2025","1678","","","","","","Checkout Completion",""
"passed","Sat May 24 23:18:29 GMT 2025","Sat May 24 23:18:29 GMT 2025","718","","","","","","Login with valid credentials -- @1.3 ",""
