"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 12 23:17:13 GMT 2025","Sun Oct 12 23:17:14 GMT 2025","584","","","","","","Login as locked user",""
"broken","Sun Oct 12 23:17:12 GMT 2025","Sun Oct 12 23:17:13 GMT 2025","581","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sun Oct 12 23:17:04 GMT 2025","Sun Oct 12 23:17:04 GMT 2025","957","","","","","","Checkout Completion",""
"passed","Sun Oct 12 23:17:11 GMT 2025","Sun Oct 12 23:17:11 GMT 2025","618","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Oct 12 23:17:13 GMT 2025","Sun Oct 12 23:17:13 GMT 2025","620","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sun Oct 12 23:17:04 GMT 2025","Sun Oct 12 23:17:05 GMT 2025","638","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Oct 12 23:17:05 GMT 2025","Sun Oct 12 23:17:11 GMT 2025","5652","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Oct 12 23:17:14 GMT 2025","Sun Oct 12 23:17:15 GMT 2025","829","","","","","","Add Items to Cart",""
"passed","Sun Oct 12 23:17:15 GMT 2025","Sun Oct 12 23:17:15 GMT 2025","886","","","","","","Remove Items from Cart",""
"broken","Sun Oct 12 23:17:11 GMT 2025","Sun Oct 12 23:17:12 GMT 2025","588","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Oct 12 23:16:56 GMT 2025","Sun Oct 12 23:17:04 GMT 2025","8002","","","","","","Checkout Overview Data Correctness",""
