"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Mar 19 23:18:50 GMT 2025","Wed Mar 19 23:18:51 GMT 2025","1067","","","","","","Checkout Completion",""
"passed","Wed Mar 19 23:18:51 GMT 2025","Wed Mar 19 23:18:51 GMT 2025","658","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Wed Mar 19 23:18:44 GMT 2025","Wed Mar 19 23:18:50 GMT 2025","6238","","","","","","Checkout Overview Data Correctness",""
"broken","Wed Mar 19 23:18:59 GMT 2025","Wed Mar 19 23:19:00 GMT 2025","600","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Wed Mar 19 23:18:51 GMT 2025","Wed Mar 19 23:18:57 GMT 2025","5705","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Wed Mar 19 23:19:01 GMT 2025","Wed Mar 19 23:19:02 GMT 2025","961","","","","","","Remove Items from Cart",""
"broken","Wed Mar 19 23:18:58 GMT 2025","Wed Mar 19 23:18:59 GMT 2025","600","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Wed Mar 19 23:19:00 GMT 2025","Wed Mar 19 23:19:01 GMT 2025","914","","","","","","Add Items to Cart",""
"broken","Wed Mar 19 23:19:00 GMT 2025","Wed Mar 19 23:19:00 GMT 2025","601","","","","","","Login as locked user",""
"broken","Wed Mar 19 23:18:58 GMT 2025","Wed Mar 19 23:18:58 GMT 2025","591","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Wed Mar 19 23:18:57 GMT 2025","Wed Mar 19 23:18:58 GMT 2025","627","","","","","","Login with valid credentials -- @1.3 ",""
