"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Feb 21 23:18:10 GMT 2025","Fri Feb 21 23:18:11 GMT 2025","555","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Fri Feb 21 23:18:11 GMT 2025","Fri Feb 21 23:18:11 GMT 2025","550","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Feb 21 23:18:01 GMT 2025","Fri Feb 21 23:18:02 GMT 2025","1426","","","","","","Checkout Overview Data Correctness",""
"passed","Fri Feb 21 23:18:13 GMT 2025","Fri Feb 21 23:18:13 GMT 2025","780","","","","","","Add Items to Cart",""
"passed","Fri Feb 21 23:18:10 GMT 2025","Fri Feb 21 23:18:10 GMT 2025","612","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Fri Feb 21 23:18:02 GMT 2025","Fri Feb 21 23:18:03 GMT 2025","1043","","","","","","Checkout Completion",""
"broken","Fri Feb 21 23:18:12 GMT 2025","Fri Feb 21 23:18:13 GMT 2025","551","","","","","","Login as locked user",""
"broken","Fri Feb 21 23:18:11 GMT 2025","Fri Feb 21 23:18:12 GMT 2025","547","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri Feb 21 23:18:03 GMT 2025","Fri Feb 21 23:18:04 GMT 2025","630","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Fri Feb 21 23:18:04 GMT 2025","Fri Feb 21 23:18:10 GMT 2025","5674","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Fri Feb 21 23:18:13 GMT 2025","Fri Feb 21 23:18:14 GMT 2025","924","","","","","","Remove Items from Cart",""
