"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jan 17 23:17:00 GMT 2025","Fri Jan 17 23:17:00 GMT 2025","562","","","","","","Login as locked user",""
"passed","Fri Jan 17 23:16:57 GMT 2025","Fri Jan 17 23:16:58 GMT 2025","603","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Fri Jan 17 23:17:01 GMT 2025","Fri Jan 17 23:17:02 GMT 2025","1014","","","","","","Remove Items from Cart",""
"passed","Fri Jan 17 23:16:52 GMT 2025","Fri Jan 17 23:16:57 GMT 2025","5599","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Fri Jan 17 23:16:49 GMT 2025","Fri Jan 17 23:16:50 GMT 2025","1058","","","","","","Checkout Overview Data Correctness",""
"broken","Fri Jan 17 23:16:50 GMT 2025","Fri Jan 17 23:16:51 GMT 2025","987","","","","","","Checkout Completion",""
"broken","Fri Jan 17 23:16:58 GMT 2025","Fri Jan 17 23:16:59 GMT 2025","565","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Jan 17 23:17:00 GMT 2025","Fri Jan 17 23:17:01 GMT 2025","938","","","","","","Add Items to Cart",""
"broken","Fri Jan 17 23:16:59 GMT 2025","Fri Jan 17 23:17:00 GMT 2025","561","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Fri Jan 17 23:16:58 GMT 2025","Fri Jan 17 23:16:58 GMT 2025","580","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Fri Jan 17 23:16:51 GMT 2025","Fri Jan 17 23:16:52 GMT 2025","571","","","","","","Login with valid credentials -- @1.1 ",""
