"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 04 23:19:24 GMT 2025","Fri Jul 04 23:19:25 GMT 2025","973","","","","","","Checkout Completion",""
"broken","Fri Jul 04 23:19:33 GMT 2025","Fri Jul 04 23:19:33 GMT 2025","598","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri Jul 04 23:19:35 GMT 2025","Fri Jul 04 23:19:36 GMT 2025","949","","","","","","Remove Items from Cart",""
"passed","Fri Jul 04 23:19:22 GMT 2025","Fri Jul 04 23:19:24 GMT 2025","1447","","","","","","Checkout Overview Data Correctness",""
"passed","Fri Jul 04 23:19:31 GMT 2025","Fri Jul 04 23:19:32 GMT 2025","651","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Fri Jul 04 23:19:32 GMT 2025","Fri Jul 04 23:19:33 GMT 2025","596","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Jul 04 23:19:25 GMT 2025","Fri Jul 04 23:19:25 GMT 2025","652","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Fri Jul 04 23:19:34 GMT 2025","Fri Jul 04 23:19:35 GMT 2025","884","","","","","","Add Items to Cart",""
"passed","Fri Jul 04 23:19:25 GMT 2025","Fri Jul 04 23:19:31 GMT 2025","5705","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Fri Jul 04 23:19:33 GMT 2025","Fri Jul 04 23:19:34 GMT 2025","602","","","","","","Login as locked user",""
"broken","Fri Jul 04 23:19:32 GMT 2025","Fri Jul 04 23:19:32 GMT 2025","607","","","","","","Login with invalid credentials -- @1.1 ",""
