"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 06 23:19:17 GMT 2025","Sun Jul 06 23:19:19 GMT 2025","1763","","","","","","Checkout Overview Data Correctness",""
"broken","Sun Jul 06 23:19:28 GMT 2025","Sun Jul 06 23:19:29 GMT 2025","849","","","","","","Login as locked user",""
"passed","Sun Jul 06 23:19:20 GMT 2025","Sun Jul 06 23:19:20 GMT 2025","652","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sun Jul 06 23:19:28 GMT 2025","Sun Jul 06 23:19:28 GMT 2025","602","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sun Jul 06 23:19:27 GMT 2025","Sun Jul 06 23:19:27 GMT 2025","594","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Jul 06 23:19:29 GMT 2025","Sun Jul 06 23:19:30 GMT 2025","805","","","","","","Add Items to Cart",""
"broken","Sun Jul 06 23:19:19 GMT 2025","Sun Jul 06 23:19:20 GMT 2025","1028","","","","","","Checkout Completion",""
"passed","Sun Jul 06 23:19:20 GMT 2025","Sun Jul 06 23:19:26 GMT 2025","5646","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Jul 06 23:19:30 GMT 2025","Sun Jul 06 23:19:31 GMT 2025","1006","","","","","","Remove Items from Cart",""
"passed","Sun Jul 06 23:19:26 GMT 2025","Sun Jul 06 23:19:27 GMT 2025","639","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Jul 06 23:19:27 GMT 2025","Sun Jul 06 23:19:28 GMT 2025","597","","","","","","Login with invalid credentials -- @1.2 ",""
