"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 14 23:19:30 GMT 2025","Sat Jun 14 23:19:30 GMT 2025","689","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat Jun 14 23:19:32 GMT 2025","Sat Jun 14 23:19:33 GMT 2025","598","","","","","","Login as locked user",""
"broken","Sat Jun 14 23:19:30 GMT 2025","Sat Jun 14 23:19:31 GMT 2025","607","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Jun 14 23:19:24 GMT 2025","Sat Jun 14 23:19:30 GMT 2025","5655","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sat Jun 14 23:19:31 GMT 2025","Sat Jun 14 23:19:32 GMT 2025","601","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat Jun 14 23:19:33 GMT 2025","Sat Jun 14 23:19:34 GMT 2025","813","","","","","","Add Items to Cart",""
"broken","Sat Jun 14 23:19:32 GMT 2025","Sat Jun 14 23:19:32 GMT 2025","596","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Jun 14 23:19:34 GMT 2025","Sat Jun 14 23:19:35 GMT 2025","905","","","","","","Remove Items from Cart",""
"broken","Sat Jun 14 23:19:22 GMT 2025","Sat Jun 14 23:19:23 GMT 2025","1643","","","","","","Checkout Completion",""
"passed","Sat Jun 14 23:19:20 GMT 2025","Sat Jun 14 23:19:22 GMT 2025","1808","","","","","","Checkout Overview Data Correctness",""
"passed","Sat Jun 14 23:19:23 GMT 2025","Sat Jun 14 23:19:24 GMT 2025","714","","","","","","Login with valid credentials -- @1.1 ",""
