"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 19 23:20:05 GMT 2025","Thu Jun 19 23:20:07 GMT 2025","1282","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Jun 19 23:20:08 GMT 2025","Thu Jun 19 23:20:14 GMT 2025","5676","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Jun 19 23:20:15 GMT 2025","Thu Jun 19 23:20:15 GMT 2025","636","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Jun 19 23:20:08 GMT 2025","Thu Jun 19 23:20:08 GMT 2025","657","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Jun 19 23:20:16 GMT 2025","Thu Jun 19 23:20:17 GMT 2025","642","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Jun 19 23:20:17 GMT 2025","Thu Jun 19 23:20:18 GMT 2025","937","","","","","","Add Items to Cart",""
"broken","Thu Jun 19 23:20:17 GMT 2025","Thu Jun 19 23:20:17 GMT 2025","641","","","","","","Login as locked user",""
"passed","Thu Jun 19 23:20:18 GMT 2025","Thu Jun 19 23:20:19 GMT 2025","1010","","","","","","Remove Items from Cart",""
"passed","Thu Jun 19 23:20:14 GMT 2025","Thu Jun 19 23:20:15 GMT 2025","707","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Jun 19 23:20:07 GMT 2025","Thu Jun 19 23:20:08 GMT 2025","1000","","","","","","Checkout Completion",""
"broken","Thu Jun 19 23:20:15 GMT 2025","Thu Jun 19 23:20:16 GMT 2025","648","","","","","","Login with invalid credentials -- @1.2 ",""
