"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 01 23:16:48 GMT 2025","Wed Jan 01 23:16:49 GMT 2025","789","","","","","","Add Items to Cart",""
"passed","Wed Jan 01 23:16:49 GMT 2025","Wed Jan 01 23:16:50 GMT 2025","842","","","","","","Remove Items from Cart",""
"broken","Wed Jan 01 23:16:38 GMT 2025","Wed Jan 01 23:16:39 GMT 2025","895","","","","","","Checkout Completion",""
"broken","Wed Jan 01 23:16:47 GMT 2025","Wed Jan 01 23:16:48 GMT 2025","527","","","","","","Login as locked user",""
"passed","Wed Jan 01 23:16:45 GMT 2025","Wed Jan 01 23:16:46 GMT 2025","554","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Wed Jan 01 23:16:39 GMT 2025","Wed Jan 01 23:16:40 GMT 2025","563","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed Jan 01 23:16:47 GMT 2025","Wed Jan 01 23:16:47 GMT 2025","524","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Wed Jan 01 23:16:40 GMT 2025","Wed Jan 01 23:16:45 GMT 2025","5566","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Wed Jan 01 23:16:46 GMT 2025","Wed Jan 01 23:16:47 GMT 2025","516","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Wed Jan 01 23:16:37 GMT 2025","Wed Jan 01 23:16:38 GMT 2025","1230","","","","","","Checkout Overview Data Correctness",""
"broken","Wed Jan 01 23:16:46 GMT 2025","Wed Jan 01 23:16:46 GMT 2025","521","","","","","","Login with invalid credentials -- @1.1 ",""
