"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 16 23:14:26 GMT 2025","Tue Sep 16 23:14:31 GMT 2025","5660","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Tue Sep 16 23:14:24 GMT 2025","Tue Sep 16 23:14:25 GMT 2025","941","","","","","","Checkout Completion",""
"passed","Tue Sep 16 23:14:36 GMT 2025","Tue Sep 16 23:14:36 GMT 2025","969","","","","","","Remove Items from Cart",""
"broken","Tue Sep 16 23:14:32 GMT 2025","Tue Sep 16 23:14:33 GMT 2025","647","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Sep 16 23:14:25 GMT 2025","Tue Sep 16 23:14:26 GMT 2025","638","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue Sep 16 23:14:21 GMT 2025","Tue Sep 16 23:14:24 GMT 2025","2923","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Sep 16 23:14:35 GMT 2025","Tue Sep 16 23:14:36 GMT 2025","889","","","","","","Add Items to Cart",""
"broken","Tue Sep 16 23:14:33 GMT 2025","Tue Sep 16 23:14:34 GMT 2025","610","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Sep 16 23:14:31 GMT 2025","Tue Sep 16 23:14:32 GMT 2025","675","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Tue Sep 16 23:14:33 GMT 2025","Tue Sep 16 23:14:33 GMT 2025","615","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Sep 16 23:14:34 GMT 2025","Tue Sep 16 23:14:35 GMT 2025","601","","","","","","Login as locked user",""
