"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 22 23:18:22 GMT 2025","Tue Apr 22 23:18:23 GMT 2025","709","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Apr 22 23:18:30 GMT 2025","Tue Apr 22 23:18:30 GMT 2025","614","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Tue Apr 22 23:18:18 GMT 2025","Tue Apr 22 23:18:20 GMT 2025","1953","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Apr 22 23:18:32 GMT 2025","Tue Apr 22 23:18:33 GMT 2025","883","","","","","","Remove Items from Cart",""
"broken","Tue Apr 22 23:18:29 GMT 2025","Tue Apr 22 23:18:30 GMT 2025","599","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Tue Apr 22 23:18:20 GMT 2025","Tue Apr 22 23:18:22 GMT 2025","1599","","","","","","Checkout Completion",""
"broken","Tue Apr 22 23:18:31 GMT 2025","Tue Apr 22 23:18:31 GMT 2025","596","","","","","","Login as locked user",""
"broken","Tue Apr 22 23:18:30 GMT 2025","Tue Apr 22 23:18:31 GMT 2025","602","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Apr 22 23:18:23 GMT 2025","Tue Apr 22 23:18:28 GMT 2025","5639","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Apr 22 23:18:31 GMT 2025","Tue Apr 22 23:18:32 GMT 2025","849","","","","","","Add Items to Cart",""
"passed","Tue Apr 22 23:18:28 GMT 2025","Tue Apr 22 23:18:29 GMT 2025","627","","","","","","Login with valid credentials -- @1.3 ",""
