"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 11 23:18:09 GMT 2025","Fri Apr 11 23:18:11 GMT 2025","2170","","","","","","Checkout Overview Data Correctness",""
"passed","Fri Apr 11 23:18:13 GMT 2025","Fri Apr 11 23:18:19 GMT 2025","5621","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Fri Apr 11 23:18:19 GMT 2025","Fri Apr 11 23:18:20 GMT 2025","572","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Fri Apr 11 23:18:20 GMT 2025","Fri Apr 11 23:18:20 GMT 2025","567","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Fri Apr 11 23:18:21 GMT 2025","Fri Apr 11 23:18:21 GMT 2025","564","","","","","","Login as locked user",""
"passed","Fri Apr 11 23:18:12 GMT 2025","Fri Apr 11 23:18:13 GMT 2025","619","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Fri Apr 11 23:18:21 GMT 2025","Fri Apr 11 23:18:22 GMT 2025","878","","","","","","Add Items to Cart",""
"broken","Fri Apr 11 23:18:11 GMT 2025","Fri Apr 11 23:18:12 GMT 2025","966","","","","","","Checkout Completion",""
"passed","Fri Apr 11 23:18:22 GMT 2025","Fri Apr 11 23:18:23 GMT 2025","975","","","","","","Remove Items from Cart",""
"broken","Fri Apr 11 23:18:20 GMT 2025","Fri Apr 11 23:18:21 GMT 2025","568","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri Apr 11 23:18:19 GMT 2025","Fri Apr 11 23:18:19 GMT 2025","604","","","","","","Login with valid credentials -- @1.3 ",""
