"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 13 23:18:34 GMT 2024","Fri Dec 13 23:18:34 GMT 2024","890","","","","","","Add Items to Cart",""
"passed","Fri Dec 13 23:18:20 GMT 2024","Fri Dec 13 23:18:22 GMT 2024","2253","","","","","","Checkout Overview Data Correctness",""
"broken","Fri Dec 13 23:18:33 GMT 2024","Fri Dec 13 23:18:34 GMT 2024","548","","","","","","Login as locked user",""
"passed","Fri Dec 13 23:18:25 GMT 2024","Fri Dec 13 23:18:25 GMT 2024","593","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Fri Dec 13 23:18:25 GMT 2024","Fri Dec 13 23:18:31 GMT 2024","5590","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Fri Dec 13 23:18:32 GMT 2024","Fri Dec 13 23:18:32 GMT 2024","552","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Dec 13 23:18:34 GMT 2024","Fri Dec 13 23:18:35 GMT 2024","975","","","","","","Remove Items from Cart",""
"passed","Fri Dec 13 23:18:31 GMT 2024","Fri Dec 13 23:18:31 GMT 2024","599","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Fri Dec 13 23:18:31 GMT 2024","Fri Dec 13 23:18:32 GMT 2024","542","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Fri Dec 13 23:18:22 GMT 2024","Fri Dec 13 23:18:25 GMT 2024","2361","","","","","","Checkout Completion",""
"broken","Fri Dec 13 23:18:32 GMT 2024","Fri Dec 13 23:18:33 GMT 2024","552","","","","","","Login with invalid credentials -- @1.3 ",""
