"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 26 23:18:25 GMT 2025","Mon May 26 23:18:26 GMT 2025","966","","","","","","Add Items to Cart",""
"broken","Mon May 26 23:18:23 GMT 2025","Mon May 26 23:18:24 GMT 2025","630","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Mon May 26 23:18:13 GMT 2025","Mon May 26 23:18:14 GMT 2025","1411","","","","","","Checkout Overview Data Correctness",""
"broken","Mon May 26 23:18:24 GMT 2025","Mon May 26 23:18:25 GMT 2025","632","","","","","","Login as locked user",""
"passed","Mon May 26 23:18:26 GMT 2025","Mon May 26 23:18:27 GMT 2025","982","","","","","","Remove Items from Cart",""
"passed","Mon May 26 23:18:22 GMT 2025","Mon May 26 23:18:22 GMT 2025","679","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Mon May 26 23:18:24 GMT 2025","Mon May 26 23:18:24 GMT 2025","653","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon May 26 23:18:14 GMT 2025","Mon May 26 23:18:15 GMT 2025","1034","","","","","","Checkout Completion",""
"passed","Mon May 26 23:18:16 GMT 2025","Mon May 26 23:18:22 GMT 2025","5666","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Mon May 26 23:18:22 GMT 2025","Mon May 26 23:18:23 GMT 2025","654","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon May 26 23:18:15 GMT 2025","Mon May 26 23:18:16 GMT 2025","677","","","","","","Login with valid credentials -- @1.1 ",""
