"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Apr 06 23:17:01 GMT 2025","Sun Apr 06 23:17:02 GMT 2025","1031","","","","","","Checkout Completion",""
"broken","Sun Apr 06 23:17:10 GMT 2025","Sun Apr 06 23:17:10 GMT 2025","631","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Apr 06 23:17:00 GMT 2025","Sun Apr 06 23:17:01 GMT 2025","1318","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Apr 06 23:17:08 GMT 2025","Sun Apr 06 23:17:09 GMT 2025","689","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sun Apr 06 23:17:03 GMT 2025","Sun Apr 06 23:17:08 GMT 2025","5664","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sun Apr 06 23:17:10 GMT 2025","Sun Apr 06 23:17:11 GMT 2025","635","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sun Apr 06 23:17:13 GMT 2025","Sun Apr 06 23:17:14 GMT 2025","1115","","","","","","Remove Items from Cart",""
"broken","Sun Apr 06 23:17:09 GMT 2025","Sun Apr 06 23:17:10 GMT 2025","642","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sun Apr 06 23:17:11 GMT 2025","Sun Apr 06 23:17:12 GMT 2025","640","","","","","","Login as locked user",""
"passed","Sun Apr 06 23:17:12 GMT 2025","Sun Apr 06 23:17:13 GMT 2025","997","","","","","","Add Items to Cart",""
"passed","Sun Apr 06 23:17:02 GMT 2025","Sun Apr 06 23:17:03 GMT 2025","645","","","","","","Login with valid credentials -- @1.1 ",""
