"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 25 23:17:37 GMT 2025","Tue Mar 25 23:17:43 GMT 2025","5625","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Tue Mar 25 23:17:44 GMT 2025","Tue Mar 25 23:17:45 GMT 2025","564","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Tue Mar 25 23:17:47 GMT 2025","Tue Mar 25 23:17:48 GMT 2025","892","","","","","","Remove Items from Cart",""
"passed","Tue Mar 25 23:17:37 GMT 2025","Tue Mar 25 23:17:37 GMT 2025","625","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Mar 25 23:17:44 GMT 2025","Tue Mar 25 23:17:44 GMT 2025","579","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Mar 25 23:17:43 GMT 2025","Tue Mar 25 23:17:44 GMT 2025","614","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Tue Mar 25 23:17:45 GMT 2025","Tue Mar 25 23:17:46 GMT 2025","567","","","","","","Login as locked user",""
"passed","Tue Mar 25 23:17:33 GMT 2025","Tue Mar 25 23:17:35 GMT 2025","1769","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Mar 25 23:17:35 GMT 2025","Tue Mar 25 23:17:37 GMT 2025","1758","","","","","","Checkout Completion",""
"passed","Tue Mar 25 23:17:46 GMT 2025","Tue Mar 25 23:17:47 GMT 2025","775","","","","","","Add Items to Cart",""
"broken","Tue Mar 25 23:17:45 GMT 2025","Tue Mar 25 23:17:45 GMT 2025","564","","","","","","Login with invalid credentials -- @1.3 ",""
