"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 29 23:21:42 GMT 2025","Tue Jul 29 23:21:43 GMT 2025","656","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Tue Jul 29 23:21:34 GMT 2025","Tue Jul 29 23:21:35 GMT 2025","1059","","","","","","Checkout Completion",""
"passed","Tue Jul 29 23:21:46 GMT 2025","Tue Jul 29 23:21:47 GMT 2025","1050","","","","","","Remove Items from Cart",""
"passed","Tue Jul 29 23:21:36 GMT 2025","Tue Jul 29 23:21:41 GMT 2025","5692","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Jul 29 23:21:30 GMT 2025","Tue Jul 29 23:21:34 GMT 2025","3950","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Jul 29 23:21:43 GMT 2025","Tue Jul 29 23:21:43 GMT 2025","664","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Tue Jul 29 23:21:35 GMT 2025","Tue Jul 29 23:21:36 GMT 2025","665","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Jul 29 23:21:44 GMT 2025","Tue Jul 29 23:21:45 GMT 2025","645","","","","","","Login as locked user",""
"passed","Tue Jul 29 23:21:45 GMT 2025","Tue Jul 29 23:21:46 GMT 2025","943","","","","","","Add Items to Cart",""
"broken","Tue Jul 29 23:21:43 GMT 2025","Tue Jul 29 23:21:44 GMT 2025","667","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Jul 29 23:21:41 GMT 2025","Tue Jul 29 23:21:42 GMT 2025","695","","","","","","Login with valid credentials -- @1.3 ",""
