"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 26 23:18:15 GMT 2025","Wed Mar 26 23:18:16 GMT 2025","645","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Wed Mar 26 23:18:16 GMT 2025","Wed Mar 26 23:18:22 GMT 2025","5636","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Wed Mar 26 23:18:25 GMT 2025","Wed Mar 26 23:18:26 GMT 2025","874","","","","","","Add Items to Cart",""
"broken","Wed Mar 26 23:18:24 GMT 2025","Wed Mar 26 23:18:25 GMT 2025","598","","","","","","Login as locked user",""
"passed","Wed Mar 26 23:18:26 GMT 2025","Wed Mar 26 23:18:27 GMT 2025","972","","","","","","Remove Items from Cart",""
"broken","Wed Mar 26 23:18:24 GMT 2025","Wed Mar 26 23:18:24 GMT 2025","598","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Wed Mar 26 23:18:23 GMT 2025","Wed Mar 26 23:18:24 GMT 2025","586","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Wed Mar 26 23:18:14 GMT 2025","Wed Mar 26 23:18:15 GMT 2025","1140","","","","","","Checkout Completion",""
"passed","Wed Mar 26 23:18:13 GMT 2025","Wed Mar 26 23:18:14 GMT 2025","1640","","","","","","Checkout Overview Data Correctness",""
"passed","Wed Mar 26 23:18:22 GMT 2025","Wed Mar 26 23:18:22 GMT 2025","643","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Wed Mar 26 23:18:22 GMT 2025","Wed Mar 26 23:18:23 GMT 2025","586","","","","","","Login with invalid credentials -- @1.1 ",""
