"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 10 23:17:01 GMT 2025","Fri Jan 10 23:17:02 GMT 2025","568","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Fri Jan 10 23:17:02 GMT 2025","Fri Jan 10 23:17:02 GMT 2025","508","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Fri Jan 10 23:17:02 GMT 2025","Fri Jan 10 23:17:03 GMT 2025","504","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Jan 10 23:16:53 GMT 2025","Fri Jan 10 23:16:54 GMT 2025","1188","","","","","","Checkout Overview Data Correctness",""
"passed","Fri Jan 10 23:16:55 GMT 2025","Fri Jan 10 23:16:56 GMT 2025","569","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Fri Jan 10 23:17:05 GMT 2025","Fri Jan 10 23:17:05 GMT 2025","893","","","","","","Remove Items from Cart",""
"broken","Fri Jan 10 23:17:03 GMT 2025","Fri Jan 10 23:17:04 GMT 2025","519","","","","","","Login as locked user",""
"passed","Fri Jan 10 23:16:56 GMT 2025","Fri Jan 10 23:17:01 GMT 2025","5568","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Fri Jan 10 23:16:54 GMT 2025","Fri Jan 10 23:16:55 GMT 2025","958","","","","","","Checkout Completion",""
"passed","Fri Jan 10 23:17:04 GMT 2025","Fri Jan 10 23:17:05 GMT 2025","723","","","","","","Add Items to Cart",""
"broken","Fri Jan 10 23:17:03 GMT 2025","Fri Jan 10 23:17:03 GMT 2025","516","","","","","","Login with invalid credentials -- @1.3 ",""
