"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Oct 23 23:17:53 GMT 2025","Thu Oct 23 23:17:53 GMT 2025","586","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Thu Oct 23 23:17:53 GMT 2025","Thu Oct 23 23:17:54 GMT 2025","703","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Thu Oct 23 23:17:44 GMT 2025","Thu Oct 23 23:17:45 GMT 2025","995","","","","","","Checkout Completion",""
"passed","Thu Oct 23 23:17:45 GMT 2025","Thu Oct 23 23:17:46 GMT 2025","623","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Oct 23 23:17:55 GMT 2025","Thu Oct 23 23:17:56 GMT 2025","982","","","","","","Remove Items from Cart",""
"passed","Thu Oct 23 23:17:41 GMT 2025","Thu Oct 23 23:17:44 GMT 2025","2945","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Oct 23 23:17:55 GMT 2025","Thu Oct 23 23:17:55 GMT 2025","887","","","","","","Add Items to Cart",""
"broken","Thu Oct 23 23:17:54 GMT 2025","Thu Oct 23 23:17:55 GMT 2025","626","","","","","","Login as locked user",""
"passed","Thu Oct 23 23:17:51 GMT 2025","Thu Oct 23 23:17:52 GMT 2025","617","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Oct 23 23:17:52 GMT 2025","Thu Oct 23 23:17:53 GMT 2025","580","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Oct 23 23:17:46 GMT 2025","Thu Oct 23 23:17:51 GMT 2025","5645","","","","","","Login with valid credentials -- @1.2 ",""
