"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 14 23:19:48 GMT 2025","Thu Aug 14 23:19:49 GMT 2025","660","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Aug 14 23:19:57 GMT 2025","Thu Aug 14 23:19:58 GMT 2025","598","","","","","","Login as locked user",""
"broken","Thu Aug 14 23:19:56 GMT 2025","Thu Aug 14 23:19:57 GMT 2025","615","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Aug 14 23:19:49 GMT 2025","Thu Aug 14 23:19:55 GMT 2025","5652","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Thu Aug 14 23:19:58 GMT 2025","Thu Aug 14 23:19:58 GMT 2025","809","","","","","","Add Items to Cart",""
"broken","Thu Aug 14 23:19:47 GMT 2025","Thu Aug 14 23:19:48 GMT 2025","979","","","","","","Checkout Completion",""
"broken","Thu Aug 14 23:19:55 GMT 2025","Thu Aug 14 23:19:56 GMT 2025","590","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Aug 14 23:19:55 GMT 2025","Thu Aug 14 23:19:55 GMT 2025","651","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Thu Aug 14 23:19:44 GMT 2025","Thu Aug 14 23:19:47 GMT 2025","3239","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Aug 14 23:19:56 GMT 2025","Thu Aug 14 23:19:56 GMT 2025","600","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Aug 14 23:19:58 GMT 2025","Thu Aug 14 23:19:59 GMT 2025","956","","","","","","Remove Items from Cart",""
