"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jan 14 23:16:14 GMT 2025","Tue Jan 14 23:16:15 GMT 2025","534","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Jan 14 23:16:13 GMT 2025","Tue Jan 14 23:16:14 GMT 2025","547","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Tue Jan 14 23:16:15 GMT 2025","Tue Jan 14 23:16:15 GMT 2025","533","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Jan 14 23:16:16 GMT 2025","Tue Jan 14 23:16:17 GMT 2025","943","","","","","","Remove Items from Cart",""
"broken","Tue Jan 14 23:16:15 GMT 2025","Tue Jan 14 23:16:16 GMT 2025","529","","","","","","Login as locked user",""
"broken","Tue Jan 14 23:16:06 GMT 2025","Tue Jan 14 23:16:07 GMT 2025","905","","","","","","Checkout Completion",""
"passed","Tue Jan 14 23:16:13 GMT 2025","Tue Jan 14 23:16:13 GMT 2025","596","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Jan 14 23:16:05 GMT 2025","Tue Jan 14 23:16:06 GMT 2025","1030","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Jan 14 23:16:07 GMT 2025","Tue Jan 14 23:16:07 GMT 2025","556","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue Jan 14 23:16:16 GMT 2025","Tue Jan 14 23:16:16 GMT 2025","865","","","","","","Add Items to Cart",""
"passed","Tue Jan 14 23:16:07 GMT 2025","Tue Jan 14 23:16:13 GMT 2025","5621","","","","","","Login with valid credentials -- @1.2 ",""
