"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 11 23:20:38 GMT 2025","Wed Jun 11 23:20:39 GMT 2025","664","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Wed Jun 11 23:20:37 GMT 2025","Wed Jun 11 23:20:38 GMT 2025","669","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Wed Jun 11 23:20:40 GMT 2025","Wed Jun 11 23:20:41 GMT 2025","951","","","","","","Add Items to Cart",""
"broken","Wed Jun 11 23:20:29 GMT 2025","Wed Jun 11 23:20:30 GMT 2025","1056","","","","","","Checkout Completion",""
"passed","Wed Jun 11 23:20:27 GMT 2025","Wed Jun 11 23:20:29 GMT 2025","1546","","","","","","Checkout Overview Data Correctness",""
"broken","Wed Jun 11 23:20:38 GMT 2025","Wed Jun 11 23:20:38 GMT 2025","666","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Wed Jun 11 23:20:36 GMT 2025","Wed Jun 11 23:20:37 GMT 2025","711","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Wed Jun 11 23:20:41 GMT 2025","Wed Jun 11 23:20:41 GMT 2025","985","","","","","","Remove Items from Cart",""
"passed","Wed Jun 11 23:20:31 GMT 2025","Wed Jun 11 23:20:36 GMT 2025","5685","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Wed Jun 11 23:20:30 GMT 2025","Wed Jun 11 23:20:31 GMT 2025","669","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Wed Jun 11 23:20:39 GMT 2025","Wed Jun 11 23:20:40 GMT 2025","645","","","","","","Login as locked user",""
