"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 01 23:18:53 GMT 2025","Sun Jun 01 23:18:58 GMT 2025","5044","","","","","","Checkout Overview Data Correctness",""
"broken","Sun Jun 01 23:19:06 GMT 2025","Sun Jun 01 23:19:07 GMT 2025","644","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Jun 01 23:19:09 GMT 2025","Sun Jun 01 23:19:10 GMT 2025","824","","","","","","Add Items to Cart",""
"broken","Sun Jun 01 23:18:58 GMT 2025","Sun Jun 01 23:18:59 GMT 2025","1092","","","","","","Checkout Completion",""
"passed","Sun Jun 01 23:19:10 GMT 2025","Sun Jun 01 23:19:11 GMT 2025","1011","","","","","","Remove Items from Cart",""
"passed","Sun Jun 01 23:19:00 GMT 2025","Sun Jun 01 23:19:06 GMT 2025","5666","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sun Jun 01 23:19:07 GMT 2025","Sun Jun 01 23:19:08 GMT 2025","627","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sun Jun 01 23:19:08 GMT 2025","Sun Jun 01 23:19:09 GMT 2025","637","","","","","","Login as locked user",""
"broken","Sun Jun 01 23:19:07 GMT 2025","Sun Jun 01 23:19:07 GMT 2025","633","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Jun 01 23:19:06 GMT 2025","Sun Jun 01 23:19:06 GMT 2025","664","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sun Jun 01 23:18:59 GMT 2025","Sun Jun 01 23:19:00 GMT 2025","678","","","","","","Login with valid credentials -- @1.1 ",""
