"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 07 23:16:29 GMT 2025","Sun Sep 07 23:16:30 GMT 2025","644","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sun Sep 07 23:16:31 GMT 2025","Sun Sep 07 23:16:32 GMT 2025","617","","","","","","Login as locked user",""
"passed","Sun Sep 07 23:16:23 GMT 2025","Sun Sep 07 23:16:29 GMT 2025","5641","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Sep 07 23:16:23 GMT 2025","Sun Sep 07 23:16:23 GMT 2025","654","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Sep 07 23:16:20 GMT 2025","Sun Sep 07 23:16:22 GMT 2025","2091","","","","","","Checkout Overview Data Correctness",""
"broken","Sun Sep 07 23:16:30 GMT 2025","Sun Sep 07 23:16:31 GMT 2025","616","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sun Sep 07 23:16:31 GMT 2025","Sun Sep 07 23:16:31 GMT 2025","602","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sun Sep 07 23:16:32 GMT 2025","Sun Sep 07 23:16:33 GMT 2025","860","","","","","","Add Items to Cart",""
"broken","Sun Sep 07 23:16:30 GMT 2025","Sun Sep 07 23:16:30 GMT 2025","587","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sun Sep 07 23:16:33 GMT 2025","Sun Sep 07 23:16:34 GMT 2025","964","","","","","","Remove Items from Cart",""
"broken","Sun Sep 07 23:16:22 GMT 2025","Sun Sep 07 23:16:23 GMT 2025","1067","","","","","","Checkout Completion",""
