"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 28 23:18:11 GMT 2025","Thu Aug 28 23:18:12 GMT 2025","665","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Aug 28 23:18:12 GMT 2025","Thu Aug 28 23:18:17 GMT 2025","5707","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Aug 28 23:18:19 GMT 2025","Thu Aug 28 23:18:19 GMT 2025","649","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Thu Aug 28 23:18:10 GMT 2025","Thu Aug 28 23:18:11 GMT 2025","1095","","","","","","Checkout Completion",""
"passed","Thu Aug 28 23:18:21 GMT 2025","Thu Aug 28 23:18:22 GMT 2025","1032","","","","","","Add Items to Cart",""
"broken","Thu Aug 28 23:18:20 GMT 2025","Thu Aug 28 23:18:21 GMT 2025","646","","","","","","Login as locked user",""
"passed","Thu Aug 28 23:18:22 GMT 2025","Thu Aug 28 23:18:23 GMT 2025","1254","","","","","","Remove Items from Cart",""
"broken","Thu Aug 28 23:18:19 GMT 2025","Thu Aug 28 23:18:20 GMT 2025","667","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Aug 28 23:18:17 GMT 2025","Thu Aug 28 23:18:18 GMT 2025","737","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Aug 28 23:18:18 GMT 2025","Thu Aug 28 23:18:19 GMT 2025","681","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Aug 28 23:18:08 GMT 2025","Thu Aug 28 23:18:10 GMT 2025","1442","","","","","","Checkout Overview Data Correctness",""
