"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 03 23:19:39 GMT 2025","Thu Jul 03 23:19:40 GMT 2025","1031","","","","","","Checkout Completion",""
"passed","Thu Jul 03 23:19:40 GMT 2025","Thu Jul 03 23:19:46 GMT 2025","5760","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Thu Jul 03 23:19:48 GMT 2025","Thu Jul 03 23:19:48 GMT 2025","646","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Thu Jul 03 23:19:47 GMT 2025","Thu Jul 03 23:19:48 GMT 2025","657","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Jul 03 23:19:40 GMT 2025","Thu Jul 03 23:19:40 GMT 2025","677","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Jul 03 23:19:50 GMT 2025","Thu Jul 03 23:19:51 GMT 2025","966","","","","","","Remove Items from Cart",""
"passed","Thu Jul 03 23:19:49 GMT 2025","Thu Jul 03 23:19:50 GMT 2025","876","","","","","","Add Items to Cart",""
"broken","Thu Jul 03 23:19:48 GMT 2025","Thu Jul 03 23:19:49 GMT 2025","651","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Thu Jul 03 23:19:49 GMT 2025","Thu Jul 03 23:19:49 GMT 2025","636","","","","","","Login as locked user",""
"passed","Thu Jul 03 23:19:46 GMT 2025","Thu Jul 03 23:19:47 GMT 2025","697","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Thu Jul 03 23:19:37 GMT 2025","Thu Jul 03 23:19:39 GMT 2025","1454","","","","","","Checkout Overview Data Correctness",""
