"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jan 08 23:16:46 GMT 2025","Wed Jan 08 23:16:46 GMT 2025","517","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Wed Jan 08 23:16:37 GMT 2025","Wed Jan 08 23:16:38 GMT 2025","896","","","","","","Checkout Completion",""
"passed","Wed Jan 08 23:16:47 GMT 2025","Wed Jan 08 23:16:48 GMT 2025","960","","","","","","Add Items to Cart",""
"passed","Wed Jan 08 23:16:38 GMT 2025","Wed Jan 08 23:16:44 GMT 2025","5847","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Wed Jan 08 23:16:46 GMT 2025","Wed Jan 08 23:16:47 GMT 2025","497","","","","","","Login as locked user",""
"broken","Wed Jan 08 23:16:45 GMT 2025","Wed Jan 08 23:16:46 GMT 2025","502","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Wed Jan 08 23:16:48 GMT 2025","Wed Jan 08 23:16:49 GMT 2025","856","","","","","","Remove Items from Cart",""
"broken","Wed Jan 08 23:16:45 GMT 2025","Wed Jan 08 23:16:45 GMT 2025","559","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Wed Jan 08 23:16:38 GMT 2025","Wed Jan 08 23:16:38 GMT 2025","587","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Wed Jan 08 23:16:44 GMT 2025","Wed Jan 08 23:16:45 GMT 2025","537","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Wed Jan 08 23:16:35 GMT 2025","Wed Jan 08 23:16:37 GMT 2025","1514","","","","","","Checkout Overview Data Correctness",""
