"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 13 23:17:29 GMT 2025","Thu Mar 13 23:17:30 GMT 2025","1315","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Mar 13 23:17:31 GMT 2025","Thu Mar 13 23:17:32 GMT 2025","640","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Mar 13 23:17:40 GMT 2025","Thu Mar 13 23:17:40 GMT 2025","636","","","","","","Login as locked user",""
"passed","Thu Mar 13 23:17:40 GMT 2025","Thu Mar 13 23:17:41 GMT 2025","974","","","","","","Add Items to Cart",""
"broken","Thu Mar 13 23:17:38 GMT 2025","Thu Mar 13 23:17:38 GMT 2025","601","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Thu Mar 13 23:17:39 GMT 2025","Thu Mar 13 23:17:40 GMT 2025","607","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Mar 13 23:17:32 GMT 2025","Thu Mar 13 23:17:37 GMT 2025","5635","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Thu Mar 13 23:17:41 GMT 2025","Thu Mar 13 23:17:42 GMT 2025","1002","","","","","","Remove Items from Cart",""
"broken","Thu Mar 13 23:17:30 GMT 2025","Thu Mar 13 23:17:31 GMT 2025","1064","","","","","","Checkout Completion",""
"passed","Thu Mar 13 23:17:37 GMT 2025","Thu Mar 13 23:17:38 GMT 2025","668","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu Mar 13 23:17:38 GMT 2025","Thu Mar 13 23:17:39 GMT 2025","627","","","","","","Login with invalid credentials -- @1.2 ",""
