"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 07 23:17:30 GMT 2025","Tue Oct 07 23:17:35 GMT 2025","5654","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Oct 07 23:17:29 GMT 2025","Tue Oct 07 23:17:30 GMT 2025","648","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Oct 07 23:17:37 GMT 2025","Tue Oct 07 23:17:38 GMT 2025","600","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Tue Oct 07 23:17:38 GMT 2025","Tue Oct 07 23:17:38 GMT 2025","600","","","","","","Login as locked user",""
"passed","Tue Oct 07 23:17:35 GMT 2025","Tue Oct 07 23:17:36 GMT 2025","627","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Oct 07 23:17:39 GMT 2025","Tue Oct 07 23:17:40 GMT 2025","973","","","","","","Remove Items from Cart",""
"broken","Tue Oct 07 23:17:28 GMT 2025","Tue Oct 07 23:17:29 GMT 2025","1153","","","","","","Checkout Completion",""
"passed","Tue Oct 07 23:17:39 GMT 2025","Tue Oct 07 23:17:39 GMT 2025","939","","","","","","Add Items to Cart",""
"passed","Tue Oct 07 23:17:25 GMT 2025","Tue Oct 07 23:17:28 GMT 2025","3167","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Oct 07 23:17:36 GMT 2025","Tue Oct 07 23:17:37 GMT 2025","593","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Tue Oct 07 23:17:37 GMT 2025","Tue Oct 07 23:17:37 GMT 2025","582","","","","","","Login with invalid credentials -- @1.2 ",""
