"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Feb 18 23:16:54 GMT 2025","Tue Feb 18 23:16:55 GMT 2025","600","","","","","","Login as locked user",""
"broken","Tue Feb 18 23:16:53 GMT 2025","Tue Feb 18 23:16:54 GMT 2025","610","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Feb 18 23:16:54 GMT 2025","Tue Feb 18 23:16:54 GMT 2025","611","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Feb 18 23:16:46 GMT 2025","Tue Feb 18 23:16:52 GMT 2025","5637","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Feb 18 23:16:52 GMT 2025","Tue Feb 18 23:16:52 GMT 2025","655","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Feb 18 23:16:56 GMT 2025","Tue Feb 18 23:16:57 GMT 2025","985","","","","","","Remove Items from Cart",""
"passed","Tue Feb 18 23:16:46 GMT 2025","Tue Feb 18 23:16:46 GMT 2025","660","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Feb 18 23:16:45 GMT 2025","Tue Feb 18 23:16:46 GMT 2025","955","","","","","","Checkout Completion",""
"passed","Tue Feb 18 23:16:55 GMT 2025","Tue Feb 18 23:16:56 GMT 2025","885","","","","","","Add Items to Cart",""
"broken","Tue Feb 18 23:16:52 GMT 2025","Tue Feb 18 23:16:53 GMT 2025","613","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Feb 18 23:16:43 GMT 2025","Tue Feb 18 23:16:45 GMT 2025","1464","","","","","","Checkout Overview Data Correctness",""
