"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Oct 25 23:17:12 GMT 2025","Sat Oct 25 23:17:12 GMT 2025","585","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Oct 25 23:17:04 GMT 2025","Sat Oct 25 23:17:04 GMT 2025","616","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sat Oct 25 23:17:12 GMT 2025","Sat Oct 25 23:17:13 GMT 2025","584","","","","","","Login as locked user",""
"broken","Sat Oct 25 23:17:11 GMT 2025","Sat Oct 25 23:17:12 GMT 2025","569","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat Oct 25 23:17:00 GMT 2025","Sat Oct 25 23:17:03 GMT 2025","2855","","","","","","Checkout Overview Data Correctness",""
"passed","Sat Oct 25 23:17:10 GMT 2025","Sat Oct 25 23:17:10 GMT 2025","615","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sat Oct 25 23:17:04 GMT 2025","Sat Oct 25 23:17:10 GMT 2025","5636","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat Oct 25 23:17:13 GMT 2025","Sat Oct 25 23:17:14 GMT 2025","771","","","","","","Add Items to Cart",""
"broken","Sat Oct 25 23:17:03 GMT 2025","Sat Oct 25 23:17:04 GMT 2025","955","","","","","","Checkout Completion",""
"passed","Sat Oct 25 23:17:14 GMT 2025","Sat Oct 25 23:17:14 GMT 2025","907","","","","","","Remove Items from Cart",""
"broken","Sat Oct 25 23:17:10 GMT 2025","Sat Oct 25 23:17:11 GMT 2025","577","","","","","","Login with invalid credentials -- @1.1 ",""
