"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Apr 05 23:18:52 GMT 2025","Sat Apr 05 23:18:53 GMT 2025","1023","","","","","","Checkout Completion",""
"passed","Sat Apr 05 23:18:53 GMT 2025","Sat Apr 05 23:18:54 GMT 2025","618","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sat Apr 05 23:19:03 GMT 2025","Sat Apr 05 23:19:04 GMT 2025","950","","","","","","Remove Items from Cart",""
"passed","Sat Apr 05 23:19:00 GMT 2025","Sat Apr 05 23:19:00 GMT 2025","617","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sat Apr 05 23:18:51 GMT 2025","Sat Apr 05 23:18:52 GMT 2025","1363","","","","","","Checkout Overview Data Correctness",""
"passed","Sat Apr 05 23:19:03 GMT 2025","Sat Apr 05 23:19:03 GMT 2025","833","","","","","","Add Items to Cart",""
"broken","Sat Apr 05 23:19:02 GMT 2025","Sat Apr 05 23:19:03 GMT 2025","566","","","","","","Login as locked user",""
"broken","Sat Apr 05 23:19:01 GMT 2025","Sat Apr 05 23:19:02 GMT 2025","585","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat Apr 05 23:18:54 GMT 2025","Sat Apr 05 23:19:00 GMT 2025","5617","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sat Apr 05 23:19:01 GMT 2025","Sat Apr 05 23:19:01 GMT 2025","564","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sat Apr 05 23:19:00 GMT 2025","Sat Apr 05 23:19:01 GMT 2025","575","","","","","","Login with invalid credentials -- @1.1 ",""
