"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Sep 02 23:16:18 GMT 2025","Tue Sep 02 23:16:20 GMT 2025","1789","","","","","","Checkout Completion",""
"passed","Tue Sep 02 23:16:20 GMT 2025","Tue Sep 02 23:16:26 GMT 2025","5624","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Tue Sep 02 23:16:27 GMT 2025","Tue Sep 02 23:16:28 GMT 2025","585","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Tue Sep 02 23:16:26 GMT 2025","Tue Sep 02 23:16:27 GMT 2025","656","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Sep 02 23:16:30 GMT 2025","Tue Sep 02 23:16:31 GMT 2025","917","","","","","","Remove Items from Cart",""
"broken","Tue Sep 02 23:16:28 GMT 2025","Tue Sep 02 23:16:28 GMT 2025","581","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Tue Sep 02 23:16:28 GMT 2025","Tue Sep 02 23:16:29 GMT 2025","578","","","","","","Login as locked user",""
"passed","Tue Sep 02 23:16:29 GMT 2025","Tue Sep 02 23:16:30 GMT 2025","841","","","","","","Add Items to Cart",""
"passed","Tue Sep 02 23:16:16 GMT 2025","Tue Sep 02 23:16:18 GMT 2025","2232","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Sep 02 23:16:20 GMT 2025","Tue Sep 02 23:16:20 GMT 2025","652","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Sep 02 23:16:27 GMT 2025","Tue Sep 02 23:16:27 GMT 2025","589","","","","","","Login with invalid credentials -- @1.1 ",""
