"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Mar 04 23:17:39 GMT 2025","Tue Mar 04 23:17:39 GMT 2025","564","","","","","","Login as locked user",""
"passed","Tue Mar 04 23:17:30 GMT 2025","Tue Mar 04 23:17:30 GMT 2025","613","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue Mar 04 23:17:39 GMT 2025","Tue Mar 04 23:17:40 GMT 2025","781","","","","","","Add Items to Cart",""
"passed","Tue Mar 04 23:17:27 GMT 2025","Tue Mar 04 23:17:29 GMT 2025","1906","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Mar 04 23:17:38 GMT 2025","Tue Mar 04 23:17:39 GMT 2025","584","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Tue Mar 04 23:17:37 GMT 2025","Tue Mar 04 23:17:37 GMT 2025","579","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Tue Mar 04 23:17:36 GMT 2025","Tue Mar 04 23:17:37 GMT 2025","613","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Mar 04 23:17:30 GMT 2025","Tue Mar 04 23:17:36 GMT 2025","5806","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Tue Mar 04 23:17:40 GMT 2025","Tue Mar 04 23:17:41 GMT 2025","867","","","","","","Remove Items from Cart",""
"broken","Tue Mar 04 23:17:37 GMT 2025","Tue Mar 04 23:17:38 GMT 2025","567","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Mar 04 23:17:29 GMT 2025","Tue Mar 04 23:17:30 GMT 2025","1001","","","","","","Checkout Completion",""
