"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 06 23:18:24 GMT 2024","Fri Dec 06 23:18:25 GMT 2024","522","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Fri Dec 06 23:18:26 GMT 2024","Fri Dec 06 23:18:27 GMT 2024","819","","","","","","Add Items to Cart",""
"passed","Fri Dec 06 23:18:15 GMT 2024","Fri Dec 06 23:18:17 GMT 2024","1135","","","","","","Checkout Overview Data Correctness",""
"passed","Fri Dec 06 23:18:24 GMT 2024","Fri Dec 06 23:18:24 GMT 2024","565","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Fri Dec 06 23:18:18 GMT 2024","Fri Dec 06 23:18:24 GMT 2024","5588","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Fri Dec 06 23:18:17 GMT 2024","Fri Dec 06 23:18:18 GMT 2024","983","","","","","","Checkout Completion",""
"broken","Fri Dec 06 23:18:25 GMT 2024","Fri Dec 06 23:18:26 GMT 2024","530","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Fri Dec 06 23:18:18 GMT 2024","Fri Dec 06 23:18:18 GMT 2024","571","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Fri Dec 06 23:18:25 GMT 2024","Fri Dec 06 23:18:25 GMT 2024","499","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Fri Dec 06 23:18:26 GMT 2024","Fri Dec 06 23:18:26 GMT 2024","513","","","","","","Login as locked user",""
"passed","Fri Dec 06 23:18:27 GMT 2024","Fri Dec 06 23:18:28 GMT 2024","928","","","","","","Remove Items from Cart",""
