"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jan 12 23:16:16 GMT 2025","Sun Jan 12 23:16:17 GMT 2025","556","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sun Jan 12 23:16:06 GMT 2025","Sun Jan 12 23:16:07 GMT 2025","1139","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Jan 12 23:16:14 GMT 2025","Sun Jan 12 23:16:15 GMT 2025","603","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sun Jan 12 23:16:18 GMT 2025","Sun Jan 12 23:16:19 GMT 2025","924","","","","","","Remove Items from Cart",""
"broken","Sun Jan 12 23:16:15 GMT 2025","Sun Jan 12 23:16:15 GMT 2025","535","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sun Jan 12 23:16:17 GMT 2025","Sun Jan 12 23:16:17 GMT 2025","542","","","","","","Login as locked user",""
"passed","Sun Jan 12 23:16:09 GMT 2025","Sun Jan 12 23:16:14 GMT 2025","5575","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sun Jan 12 23:16:08 GMT 2025","Sun Jan 12 23:16:09 GMT 2025","637","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sun Jan 12 23:16:07 GMT 2025","Sun Jan 12 23:16:08 GMT 2025","859","","","","","","Checkout Completion",""
"passed","Sun Jan 12 23:16:17 GMT 2025","Sun Jan 12 23:16:18 GMT 2025","830","","","","","","Add Items to Cart",""
"broken","Sun Jan 12 23:16:15 GMT 2025","Sun Jan 12 23:16:16 GMT 2025","549","","","","","","Login with invalid credentials -- @1.2 ",""
