"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 14 14:03:12 GMT 2024","Thu Nov 14 14:03:12 GMT 2024","692","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Thu Nov 14 14:03:14 GMT 2024","Thu Nov 14 14:03:14 GMT 2024","619","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Nov 14 14:03:16 GMT 2024","Thu Nov 14 14:03:17 GMT 2024","1088","","","","","","Remove Items from Cart",""
"passed","Thu Nov 14 14:03:04 GMT 2024","Thu Nov 14 14:03:05 GMT 2024","1012","","","","","","Checkout Completion",""
"passed","Thu Nov 14 14:03:05 GMT 2024","Thu Nov 14 14:03:06 GMT 2024","629","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu Nov 14 14:03:15 GMT 2024","Thu Nov 14 14:03:16 GMT 2024","991","","","","","","Add Items to Cart",""
"passed","Thu Nov 14 14:03:03 GMT 2024","Thu Nov 14 14:03:04 GMT 2024","1179","","","","","","Checkout Overview Data Correctness",""
"passed","Thu Nov 14 14:03:12 GMT 2024","Thu Nov 14 14:03:13 GMT 2024","639","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu Nov 14 14:03:06 GMT 2024","Thu Nov 14 14:03:12 GMT 2024","5649","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Thu Nov 14 14:03:14 GMT 2024","Thu Nov 14 14:03:15 GMT 2024","635","","","","","","Login as locked user",""
"passed","Thu Nov 14 14:03:13 GMT 2024","Thu Nov 14 14:03:14 GMT 2024","611","","","","","","Login with invalid credentials -- @1.2 ",""
