"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Apr 19 23:20:06 GMT 2025","Sat Apr 19 23:20:07 GMT 2025","676","","","","","","Login as locked user",""
"passed","Sat Apr 19 23:20:07 GMT 2025","Sat Apr 19 23:20:08 GMT 2025","1036","","","","","","Add Items to Cart",""
"passed","Sat Apr 19 23:19:55 GMT 2025","Sat Apr 19 23:19:56 GMT 2025","1418","","","","","","Checkout Overview Data Correctness",""
"broken","Sat Apr 19 23:20:05 GMT 2025","Sat Apr 19 23:20:06 GMT 2025","676","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Sat Apr 19 23:20:06 GMT 2025","Sat Apr 19 23:20:06 GMT 2025","672","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sat Apr 19 23:20:04 GMT 2025","Sat Apr 19 23:20:05 GMT 2025","689","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat Apr 19 23:20:08 GMT 2025","Sat Apr 19 23:20:09 GMT 2025","1071","","","","","","Remove Items from Cart",""
"passed","Sat Apr 19 23:20:04 GMT 2025","Sat Apr 19 23:20:04 GMT 2025","727","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat Apr 19 23:19:56 GMT 2025","Sat Apr 19 23:19:57 GMT 2025","1079","","","","","","Checkout Completion",""
"passed","Sat Apr 19 23:19:57 GMT 2025","Sat Apr 19 23:19:58 GMT 2025","735","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sat Apr 19 23:19:58 GMT 2025","Sat Apr 19 23:20:04 GMT 2025","5747","","","","","","Login with valid credentials -- @1.2 ",""
