"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 28 23:18:19 GMT 2025","Mon Apr 28 23:18:21 GMT 2025","1158","","","","","","Checkout Overview Data Correctness",""
"passed","Mon Apr 28 23:18:22 GMT 2025","Mon Apr 28 23:18:22 GMT 2025","638","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Mon Apr 28 23:18:28 GMT 2025","Mon Apr 28 23:18:28 GMT 2025","643","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Apr 28 23:18:32 GMT 2025","Mon Apr 28 23:18:33 GMT 2025","926","","","","","","Remove Items from Cart",""
"broken","Mon Apr 28 23:18:29 GMT 2025","Mon Apr 28 23:18:30 GMT 2025","589","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Apr 28 23:18:30 GMT 2025","Mon Apr 28 23:18:31 GMT 2025","625","","","","","","Login as locked user",""
"broken","Mon Apr 28 23:18:28 GMT 2025","Mon Apr 28 23:18:29 GMT 2025","606","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Apr 28 23:18:31 GMT 2025","Mon Apr 28 23:18:32 GMT 2025","912","","","","","","Add Items to Cart",""
"broken","Mon Apr 28 23:18:21 GMT 2025","Mon Apr 28 23:18:22 GMT 2025","967","","","","","","Checkout Completion",""
"broken","Mon Apr 28 23:18:30 GMT 2025","Mon Apr 28 23:18:30 GMT 2025","610","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Mon Apr 28 23:18:22 GMT 2025","Mon Apr 28 23:18:28 GMT 2025","5638","","","","","","Login with valid credentials -- @1.2 ",""
