"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 08 23:20:37 GMT 2025","Tue Jul 08 23:20:38 GMT 2025","1049","","","","","","Add Items to Cart",""
"broken","Tue Jul 08 23:20:34 GMT 2025","Tue Jul 08 23:20:35 GMT 2025","865","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Tue Jul 08 23:20:26 GMT 2025","Tue Jul 08 23:20:27 GMT 2025","1048","","","","","","Checkout Completion",""
"passed","Tue Jul 08 23:20:24 GMT 2025","Tue Jul 08 23:20:26 GMT 2025","1812","","","","","","Checkout Overview Data Correctness",""
"broken","Tue Jul 08 23:20:36 GMT 2025","Tue Jul 08 23:20:37 GMT 2025","596","","","","","","Login as locked user",""
"passed","Tue Jul 08 23:20:33 GMT 2025","Tue Jul 08 23:20:34 GMT 2025","633","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Jul 08 23:20:27 GMT 2025","Tue Jul 08 23:20:28 GMT 2025","644","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Tue Jul 08 23:20:38 GMT 2025","Tue Jul 08 23:20:39 GMT 2025","988","","","","","","Remove Items from Cart",""
"broken","Tue Jul 08 23:20:35 GMT 2025","Tue Jul 08 23:20:36 GMT 2025","604","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Jul 08 23:20:28 GMT 2025","Tue Jul 08 23:20:33 GMT 2025","5640","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Tue Jul 08 23:20:34 GMT 2025","Tue Jul 08 23:20:34 GMT 2025","594","","","","","","Login with invalid credentials -- @1.1 ",""
