"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 22 23:21:12 GMT 2025","Tue Jul 22 23:21:13 GMT 2025","1101","","","","","","Checkout Completion",""
"broken","Tue Jul 22 23:21:21 GMT 2025","Tue Jul 22 23:21:22 GMT 2025","616","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Tue Jul 22 23:21:23 GMT 2025","Tue Jul 22 23:21:24 GMT 2025","874","","","","","","Add Items to Cart",""
"passed","Tue Jul 22 23:21:11 GMT 2025","Tue Jul 22 23:21:12 GMT 2025","1405","","","","","","Checkout Overview Data Correctness",""
"passed","Tue Jul 22 23:21:20 GMT 2025","Tue Jul 22 23:21:20 GMT 2025","647","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Tue Jul 22 23:21:24 GMT 2025","Tue Jul 22 23:21:25 GMT 2025","965","","","","","","Remove Items from Cart",""
"broken","Tue Jul 22 23:21:20 GMT 2025","Tue Jul 22 23:21:21 GMT 2025","608","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Tue Jul 22 23:21:22 GMT 2025","Tue Jul 22 23:21:22 GMT 2025","630","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Tue Jul 22 23:21:13 GMT 2025","Tue Jul 22 23:21:14 GMT 2025","662","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Tue Jul 22 23:21:22 GMT 2025","Tue Jul 22 23:21:23 GMT 2025","615","","","","","","Login as locked user",""
"passed","Tue Jul 22 23:21:14 GMT 2025","Tue Jul 22 23:21:20 GMT 2025","5727","","","","","","Login with valid credentials -- @1.2 ",""
