"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 10 23:17:08 GMT 2025","Fri Oct 10 23:17:12 GMT 2025","3338","","","","","","Checkout Overview Data Correctness",""
"broken","Fri Oct 10 23:17:21 GMT 2025","Fri Oct 10 23:17:21 GMT 2025","579","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Oct 10 23:17:22 GMT 2025","Fri Oct 10 23:17:23 GMT 2025","820","","","","","","Add Items to Cart",""
"broken","Fri Oct 10 23:17:21 GMT 2025","Fri Oct 10 23:17:22 GMT 2025","568","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Fri Oct 10 23:17:22 GMT 2025","Fri Oct 10 23:17:22 GMT 2025","584","","","","","","Login as locked user",""
"passed","Fri Oct 10 23:17:23 GMT 2025","Fri Oct 10 23:17:24 GMT 2025","877","","","","","","Remove Items from Cart",""
"broken","Fri Oct 10 23:17:12 GMT 2025","Fri Oct 10 23:17:13 GMT 2025","1560","","","","","","Checkout Completion",""
"passed","Fri Oct 10 23:17:14 GMT 2025","Fri Oct 10 23:17:19 GMT 2025","5653","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Fri Oct 10 23:17:20 GMT 2025","Fri Oct 10 23:17:21 GMT 2025","580","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Fri Oct 10 23:17:19 GMT 2025","Fri Oct 10 23:17:20 GMT 2025","614","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Fri Oct 10 23:17:13 GMT 2025","Fri Oct 10 23:17:14 GMT 2025","622","","","","","","Login with valid credentials -- @1.1 ",""
