"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 31 23:17:51 GMT 2025","Sun Aug 31 23:17:52 GMT 2025","648","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Sun Aug 31 23:17:53 GMT 2025","Sun Aug 31 23:17:53 GMT 2025","664","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Sun Aug 31 23:17:43 GMT 2025","Sun Aug 31 23:17:44 GMT 2025","1209","","","","","","Checkout Completion",""
"passed","Sun Aug 31 23:17:44 GMT 2025","Sun Aug 31 23:17:45 GMT 2025","652","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Sun Aug 31 23:17:40 GMT 2025","Sun Aug 31 23:17:43 GMT 2025","3416","","","","","","Checkout Overview Data Correctness",""
"passed","Sun Aug 31 23:17:54 GMT 2025","Sun Aug 31 23:17:55 GMT 2025","946","","","","","","Add Items to Cart",""
"broken","Sun Aug 31 23:17:52 GMT 2025","Sun Aug 31 23:17:53 GMT 2025","686","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sun Aug 31 23:17:45 GMT 2025","Sun Aug 31 23:17:50 GMT 2025","5684","","","","","","Login with valid credentials -- @1.2 ",""
"broken","Sun Aug 31 23:17:53 GMT 2025","Sun Aug 31 23:17:54 GMT 2025","649","","","","","","Login as locked user",""
"passed","Sun Aug 31 23:17:50 GMT 2025","Sun Aug 31 23:17:51 GMT 2025","710","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Sun Aug 31 23:17:55 GMT 2025","Sun Aug 31 23:17:56 GMT 2025","1042","","","","","","Remove Items from Cart",""
