"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat May 10 23:17:45 GMT 2025","Sat May 10 23:17:46 GMT 2025","656","","","","","","Login as locked user",""
"passed","Sat May 10 23:17:42 GMT 2025","Sat May 10 23:17:43 GMT 2025","693","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Sat May 10 23:17:35 GMT 2025","Sat May 10 23:17:36 GMT 2025","932","","","","","","Checkout Completion",""
"broken","Sat May 10 23:17:43 GMT 2025","Sat May 10 23:17:44 GMT 2025","645","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Sat May 10 23:17:47 GMT 2025","Sat May 10 23:17:47 GMT 2025","905","","","","","","Remove Items from Cart",""
"broken","Sat May 10 23:17:44 GMT 2025","Sat May 10 23:17:44 GMT 2025","643","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Sat May 10 23:17:36 GMT 2025","Sat May 10 23:17:42 GMT 2025","6038","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Sat May 10 23:17:36 GMT 2025","Sat May 10 23:17:36 GMT 2025","649","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Sat May 10 23:17:44 GMT 2025","Sat May 10 23:17:45 GMT 2025","650","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Sat May 10 23:17:46 GMT 2025","Sat May 10 23:17:47 GMT 2025","916","","","","","","Add Items to Cart",""
"passed","Sat May 10 23:17:34 GMT 2025","Sat May 10 23:17:35 GMT 2025","1138","","","","","","Checkout Overview Data Correctness",""
