"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 29 23:18:41 GMT 2025","Thu May 29 23:18:41 GMT 2025","696","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Thu May 29 23:18:40 GMT 2025","Thu May 29 23:18:41 GMT 2025","750","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Thu May 29 23:18:32 GMT 2025","Thu May 29 23:18:34 GMT 2025","1123","","","","","","Checkout Completion",""
"broken","Thu May 29 23:18:43 GMT 2025","Thu May 29 23:18:43 GMT 2025","677","","","","","","Login as locked user",""
"broken","Thu May 29 23:18:42 GMT 2025","Thu May 29 23:18:43 GMT 2025","694","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Thu May 29 23:18:41 GMT 2025","Thu May 29 23:18:42 GMT 2025","659","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu May 29 23:18:31 GMT 2025","Thu May 29 23:18:32 GMT 2025","1347","","","","","","Checkout Overview Data Correctness",""
"passed","Thu May 29 23:18:34 GMT 2025","Thu May 29 23:18:34 GMT 2025","689","","","","","","Login with valid credentials -- @1.1 ",""
"passed","Thu May 29 23:18:43 GMT 2025","Thu May 29 23:18:44 GMT 2025","1048","","","","","","Add Items to Cart",""
"passed","Thu May 29 23:18:44 GMT 2025","Thu May 29 23:18:46 GMT 2025","1112","","","","","","Remove Items from Cart",""
"passed","Thu May 29 23:18:34 GMT 2025","Thu May 29 23:18:40 GMT 2025","5704","","","","","","Login with valid credentials -- @1.2 ",""
