"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 19 23:17:18 GMT 2024","Thu Dec 19 23:17:19 GMT 2024","830","","","","","","Add Items to Cart",""
"broken","Thu Dec 19 23:17:17 GMT 2024","Thu Dec 19 23:17:18 GMT 2024","500","","","","","","Login as locked user",""
"broken","Thu Dec 19 23:17:08 GMT 2024","Thu Dec 19 23:17:09 GMT 2024","971","","","","","","Checkout Completion",""
"passed","Thu Dec 19 23:17:09 GMT 2024","Thu Dec 19 23:17:10 GMT 2024","708","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Thu Dec 19 23:17:17 GMT 2024","Thu Dec 19 23:17:17 GMT 2024","529","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Thu Dec 19 23:17:06 GMT 2024","Thu Dec 19 23:17:08 GMT 2024","1897","","","","","","Checkout Overview Data Correctness",""
"broken","Thu Dec 19 23:17:16 GMT 2024","Thu Dec 19 23:17:16 GMT 2024","504","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Thu Dec 19 23:17:16 GMT 2024","Thu Dec 19 23:17:17 GMT 2024","503","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Thu Dec 19 23:17:19 GMT 2024","Thu Dec 19 23:17:19 GMT 2024","808","","","","","","Remove Items from Cart",""
"passed","Thu Dec 19 23:17:15 GMT 2024","Thu Dec 19 23:17:16 GMT 2024","580","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Thu Dec 19 23:17:10 GMT 2024","Thu Dec 19 23:17:15 GMT 2024","5569","","","","","","Login with valid credentials -- @1.2 ",""
