"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 06 23:19:29 GMT 2025","Fri Jun 06 23:19:30 GMT 2025","685","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Fri Jun 06 23:19:30 GMT 2025","Fri Jun 06 23:19:31 GMT 2025","650","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Fri Jun 06 23:19:23 GMT 2025","Fri Jun 06 23:19:29 GMT 2025","5699","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Fri Jun 06 23:19:23 GMT 2025","Fri Jun 06 23:19:23 GMT 2025","693","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Fri Jun 06 23:19:30 GMT 2025","Fri Jun 06 23:19:30 GMT 2025","639","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Fri Jun 06 23:19:32 GMT 2025","Fri Jun 06 23:19:33 GMT 2025","967","","","","","","Add Items to Cart",""
"broken","Fri Jun 06 23:19:21 GMT 2025","Fri Jun 06 23:19:23 GMT 2025","1204","","","","","","Checkout Completion",""
"passed","Fri Jun 06 23:19:19 GMT 2025","Fri Jun 06 23:19:21 GMT 2025","1950","","","","","","Checkout Overview Data Correctness",""
"passed","Fri Jun 06 23:19:33 GMT 2025","Fri Jun 06 23:19:34 GMT 2025","1042","","","","","","Remove Items from Cart",""
"broken","Fri Jun 06 23:19:31 GMT 2025","Fri Jun 06 23:19:32 GMT 2025","631","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Fri Jun 06 23:19:32 GMT 2025","Fri Jun 06 23:19:32 GMT 2025","636","","","","","","Login as locked user",""
