"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Apr 07 23:19:09 GMT 2025","Mon Apr 07 23:19:10 GMT 2025","584","","","","","","Login with invalid credentials -- @1.3 ",""
"broken","Mon Apr 07 23:19:00 GMT 2025","Mon Apr 07 23:19:01 GMT 2025","1034","","","","","","Checkout Completion",""
"passed","Mon Apr 07 23:18:58 GMT 2025","Mon Apr 07 23:19:00 GMT 2025","1361","","","","","","Checkout Overview Data Correctness",""
"broken","Mon Apr 07 23:19:10 GMT 2025","Mon Apr 07 23:19:10 GMT 2025","580","","","","","","Login as locked user",""
"passed","Mon Apr 07 23:19:01 GMT 2025","Mon Apr 07 23:19:07 GMT 2025","5627","","","","","","Login with valid credentials -- @1.2 ",""
"passed","Mon Apr 07 23:19:11 GMT 2025","Mon Apr 07 23:19:12 GMT 2025","953","","","","","","Remove Items from Cart",""
"passed","Mon Apr 07 23:19:10 GMT 2025","Mon Apr 07 23:19:11 GMT 2025","842","","","","","","Add Items to Cart",""
"passed","Mon Apr 07 23:19:07 GMT 2025","Mon Apr 07 23:19:08 GMT 2025","625","","","","","","Login with valid credentials -- @1.3 ",""
"broken","Mon Apr 07 23:19:08 GMT 2025","Mon Apr 07 23:19:09 GMT 2025","582","","","","","","Login with invalid credentials -- @1.2 ",""
"broken","Mon Apr 07 23:19:08 GMT 2025","Mon Apr 07 23:19:08 GMT 2025","586","","","","","","Login with invalid credentials -- @1.1 ",""
"passed","Mon Apr 07 23:19:01 GMT 2025","Mon Apr 07 23:19:01 GMT 2025","634","","","","","","Login with valid credentials -- @1.1 ",""
